3.75,46.25,0.10145396739244,12.25,49.75,0.021964801475406,12.25,49.75,0.68861490488052,56.25,51.75,0.34420809149742,19.75,32.25,0.029834538698196,19.75,33.75,0.010205739177763,19.75,32.25,0.65142959356308,57.75,31.75,0.39255091547966,4.25,19.75,0.84847611188889,58.25,21.25,0.15089608728886,13.75,4.25,0.75788813829422,51.25,5.25,0.026593219488859,21.75,7.25,0.70299756526947,51.25,4.75,0.71069544553757
42.25,47.75,0.79090946912766,61.25,43.25,0.039147838950157,60.75,43.25,0.65308064222336,42.75,47.75,0.14499112963676,35.75,35.75,0.27972519397736,4.75,34.25,0.093759693205357,6.75,34.75,0.52470028400421,32.75,34.75,0.04034424200654,46.25,20.75,0.64537018537521,32.75,34.75,0.035891719162464,44.25,4.25,0.81759506464005,21.75,3.75,0.62915670871735,52.75,3.75,0.47440588474274,45.75,4.25,0.030061202123761
48.25,48.25,0.682577252388,5.75,46.25,0.07772895693779,62.25,42.25,0.5949290394783,49.25,48.25,0.038620825856924,39.25,34.25,0.53348869085312,11.75,33.75,0.016019757837057,9.25,18.75,0.030008848756552,53.25,4.75,0.028589861467481,52.25,17.75,0.69549751281738,8.25,18.25,0.55349004268646,46.75,3.75,0.80976921319962,20.75,3.75,0.68173223733902,52.25,4.25,0.57783573865891,47.75,3.75,0.024370901286602
3.75,43.75,0.085622258484364,10.25,45.75,0.02009997330606,10.25,49.75,0.58786761760712,56.25,51.75,0.23781031370163,19.25,30.25,0.033449307084084,19.25,33.75,0.017890365794301,19.25,30.25,0.62227684259415,57.75,28.75,0.19150251150131,4.25,18.25,0.76194286346436,59.75,16.25,0.46118414402008,12.25,4.25,0.72841900587082,51.25,4.75,0.039411887526512,20.25,4.25,0.73729634284973,50.25,4.25,0.79390132427216
42.25,47.75,0.82368844747543,5.75,53.25,0.087105311453342,60.75,43.75,0.67642134428024,42.25,47.75,0.14811466634274,29.75,34.25,0.21500262618065,4.75,33.75,0.10570441186428,7.25,34.25,0.20379664003849,52.75,3.75,0.028453789651394,46.25,20.25,0.71466583013535,31.75,34.75,0.024318639189005,44.25,3.75,0.82189214229584,21.75,3.75,0.60563915967941,52.75,3.75,0.45784080028534,45.75,3.25,0.026216490194201
45.25,47.75,0.65198767185211,32.25,34.25,0.006718120072037,60.25,41.75,0.62896937131882,45.75,47.75,0.038210973143578,35.25,34.25,0.75473940372467,4.75,33.25,0.32474142313004,60.25,42.25,0.019755894318223,44.75,47.25,0.020684881135821,49.25,17.25,0.68032282590866,6.25,17.75,0.65200197696686,45.25,4.25,0.73790663480759,17.75,3.75,0.75900465250015,50.25,4.25,0.69009613990784,27.75,3.25,0.030945871025324
4.25,43.75,0.16349512338638,17.25,30.75,0.009524961002171,10.25,50.75,0.5264818072319,55.75,50.25,0.31303331255913,17.75,30.25,0.034901604056358,17.75,33.75,0.020233314484358,17.75,30.25,0.68448966741562,17.75,30.25,0.025368446484208,4.25,17.75,0.71001303195953,57.75,17.75,0.17576599121094,12.25,3.75,0.74410498142242,51.75,4.25,0.082786396145821,20.25,4.75,0.7043017745018,50.75,4.25,0.76528865098953
41.75,48.25,0.7820537686348,61.25,43.75,0.05880456790328,60.75,43.75,0.69311112165451,41.75,48.25,0.11322011053562,28.25,36.25,0.054507438093424,4.75,35.75,0.039348658174276,4.25,35.75,0.12942524254322,4.25,35.75,0.026034979149699,44.75,23.25,0.65146988630295,6.75,20.25,0.33927038311958,43.75,4.25,0.88297015428543,21.25,4.25,0.76355654001236,53.75,3.75,0.79681140184402,40.25,4.25,0.045758489519358
44.75,46.25,0.66329628229141,4.25,49.75,0.017442863434553,60.25,40.25,0.66974943876266,44.75,46.25,0.03145782276988,35.25,33.75,0.7431333065033,5.75,32.25,0.34182667732239,5.75,32.25,0.026517463847995,4.75,33.25,0.024416757747531,49.75,16.25,0.79222810268402,7.25,16.25,0.51926147937775,45.75,4.25,0.79433113336563,20.25,3.75,0.76341724395752,50.75,4.25,0.62039965391159,47.75,4.25,0.025022495537996
4.25,44.75,0.35662510991096,17.75,33.25,0.010070679709315,10.75,51.75,0.47873586416245,56.25,51.25,0.33595657348633,17.75,31.75,0.028710788115859,17.75,33.75,0.012988736853004,18.25,31.75,0.58113145828247,57.75,32.25,0.21143089234829,4.25,19.25,0.60403108596802,57.75,17.25,0.032101396471262,11.75,4.25,0.72804462909698,51.25,4.75,0.039686698466539,20.25,5.75,0.7233619093895,51.25,4.25,0.73689287900925
44.25,46.75,0.69192707538605,32.25,34.75,0.0065083629451692,61.25,41.25,0.56808769702911,44.25,46.75,0.037245646119118,34.75,34.25,0.72216665744781,5.75,33.75,0.68759447336197,60.75,41.25,0.023985497653484,44.25,46.75,0.019500298425555,49.25,18.25,0.78725963830948,12.25,19.75,0.11795023828745,46.25,5.25,0.80174148082733,21.75,4.25,0.76941704750061,52.25,4.25,0.67040550708771,35.25,3.25,0.072411350905895
4.25,47.75,0.029552498832345,9.75,48.25,0.019298300147057,10.25,51.25,0.38424077630043,56.25,51.75,0.23488186299801,17.75,32.75,0.024747451767325,48.75,4.75,0.0087919933721423,17.75,32.75,0.58157688379288,56.75,34.75,0.1497139185667,4.25,20.25,0.58956521749496,17.25,33.25,0.024295832961798,13.25,4.25,0.49524807929993,51.25,4.75,0.049920059740543,18.75,6.25,0.65539789199829,50.25,4.75,0.73110389709473
42.25,46.25,0.80571204423904,49.25,18.25,0.0092643098905683,60.25,40.25,0.64232665300369,42.25,46.25,0.095838494598866,32.25,34.25,0.59365999698639,5.25,33.75,0.60718387365341,60.75,41.25,0.022029507905245,53.25,4.75,0.01535471342504,48.25,18.25,0.83075994253159,11.25,16.75,0.26284509897232,45.25,4.75,0.77197247743607,21.75,4.25,0.81172055006027,52.25,4.25,0.6762478351593,35.25,3.25,0.074296481907368
59.25,33.75,0.027802851051092,9.75,47.75,0.011405811645091,10.25,50.25,0.46097990870476,56.25,51.75,0.25158348679543,17.75,31.75,0.033782754093409,16.75,33.75,0.018421007320285,17.75,31.75,0.68272995948792,59.25,33.75,0.54448342323303,4.25,19.75,0.72830641269684,59.25,32.75,0.025254152715206,12.25,4.25,0.653972864151,51.25,4.75,0.045849248766899,19.75,6.25,0.75618410110474,50.75,4.25,0.73193269968033
40.25,46.25,0.76474273204803,60.25,38.25,0.010024694725871,60.25,38.25,0.68016141653061,40.25,46.25,0.061755876988173,35.75,31.25,0.46354603767395,4.25,33.75,0.10251785814762,52.25,4.25,0.03101647272706,52.25,4.75,0.031057611107826,45.75,18.25,0.73977988958359,15.75,16.75,0.071596026420593,44.25,5.75,0.76143270730972,15.25,3.25,0.57756102085114,52.25,4.25,0.53242021799088,32.25,3.25,0.036194387823343
59.25,33.25,0.022124204784632,9.75,47.75,0.013564311899245,10.25,50.75,0.37819397449493,56.25,51.75,0.22464077174664,17.75,30.75,0.028257545083761,16.75,33.75,0.020515874028206,17.75,30.75,0.55076134204865,59.25,33.75,0.44782170653343,4.25,19.75,0.49156308174133,58.75,21.75,0.24570742249489,11.25,4.25,0.67963749170303,59.75,5.75,0.049176830798388,19.75,6.25,0.79641890525818,50.25,4.25,0.73733568191528
35.75,48.25,0.71237373352051,58.25,37.75,0.059395112097263,58.25,37.75,0.73373973369598,35.75,48.25,0.057068731635809,25.75,36.25,0.042979825288057,3.75,36.25,0.013562669977546,63.25,19.25,0.13076528906822,25.75,39.25,0.075745902955532,41.75,20.25,0.91640651226044,25.25,5.25,0.013045881874859,42.25,5.75,0.7865332365036,23.75,4.25,0.58980852365494,50.25,4.25,0.78782325983047,32.25,3.25,0.052590094506741
49.25,4.25,0.016977334395051,9.75,48.75,0.031715285032988,9.75,49.75,0.042280830442905,56.25,51.25,0.40800121426582,18.25,4.75,0.018541969358921,15.75,33.75,0.024582557380199,15.75,31.75,0.096175506711006,59.25,30.25,0.020351614803076,4.25,19.75,0.42121070623398,58.25,20.75,0.11495127528906,11.75,3.75,0.35793742537498,16.25,4.25,0.045762460678816,18.25,4.75,0.7148956656456,49.75,4.25,0.7553887963295
28.25,47.25,0.73084801435471,56.25,34.75,0.080661460757256,56.25,34.75,0.74232345819473,28.25,47.25,0.072852924466133,16.25,36.25,0.048337381333113,7.25,17.25,0.014256627298892,60.75,16.25,0.12312259525061,16.25,36.25,0.020685197785497,35.75,20.25,0.79110950231552,7.25,16.25,0.61324298381805,37.75,5.25,0.77497434616089,20.25,2.25,0.38834178447723,46.75,4.25,0.21845796704292,36.75,4.75,0.018649822100997
50.75,4.75,0.02053595520556,9.75,50.25,0.021656291559339,9.75,50.25,0.036978363990784,56.75,51.75,0.11563865095377,15.75,32.25,0.025218091905117,15.75,33.75,0.014800091274083,15.75,32.25,0.57214486598969,59.75,33.75,0.25395858287811,50.75,4.75,0.0330620855093,57.75,21.75,0.034520480781794,12.25,4.25,0.64498209953308,53.25,4.25,0.11193050444126,18.75,6.25,0.73813045024872,50.25,4.25,0.76304829120636
58.75,33.75,0.028267070651054,5.75,53.75,0.011246236972511,5.75,54.25,0.024777863174677,57.75,53.75,0.24266675114632,14.75,33.25,0.022390900179744,58.75,33.25,0.01280358992517,14.75,32.75,0.60466903448105,58.25,33.75,0.55586099624634,4.25,22.25,0.63532537221909,56.75,21.25,0.057258769869804,7.75,4.25,0.38652622699738,16.25,7.25,0.031805507838726,16.25,7.75,0.68194997310638,49.75,5.75,0.72248774766922
57.25,31.75,0.023527771234512,8.25,51.75,0.013917436823249,57.25,31.75,0.021793289110065,57.25,52.25,0.14586134254932,56.75,33.25,0.028278652578592,14.25,33.75,0.017273934558034,14.25,32.25,0.64096343517303,57.25,31.75,0.62105721235275,5.25,22.25,0.47163483500481,57.25,31.75,0.029685385525227,11.75,4.25,0.43019807338715,16.25,6.75,0.015165340155363,16.75,6.25,0.64009487628937,48.75,4.25,0.66574794054031
56.75,32.25,0.022464092820883,7.75,50.25,0.020915923640132,7.25,50.25,0.049760114401579,57.75,51.75,0.29544496536255,56.75,33.25,0.031643532216549,13.75,33.75,0.017295155674219,13.75,32.25,0.66325879096985,56.25,32.25,0.66437059640884,5.75,21.75,0.53012871742249,57.25,32.75,0.037407662719488,11.75,4.25,0.56826585531235,16.25,6.75,0.020990723744035,16.25,6.25,0.61703246831894,49.25,4.25,0.66060614585876
55.75,31.75,0.027802720665932,56.75,51.75,0.013816466554999,56.75,51.75,0.01970630325377,56.25,51.75,0.41985574364662,55.75,33.25,0.027887038886547,12.75,33.75,0.025775188580155,12.75,31.75,0.66621494293213,55.75,31.75,0.70091038942337,5.75,21.75,0.47689566016197,57.75,16.25,0.27959817647934,12.25,4.25,0.45208874344826,49.25,2.75,0.01708953641355,15.75,5.75,0.58976858854294,48.25,4.25,0.70524680614471
56.25,33.25,0.024999938905239,12.75,33.25,0.013608209788799,56.75,33.25,0.021941037848592,56.75,52.25,0.20986568927765,12.75,33.75,0.021381506696343,56.75,32.75,0.012065045535564,12.75,33.75,0.63417732715607,56.25,33.75,0.54772067070007,4.75,21.75,0.55977785587311,57.75,19.25,0.12590830028057,11.75,4.75,0.35429546236992,51.25,4.25,0.062278546392918,15.75,7.75,0.64922541379929,49.75,4.75,0.62959766387939
55.75,31.75,0.028476474806666,11.25,33.25,0.010010908357799,55.75,31.75,0.019386226311326,57.75,54.75,0.10095211863518,57.25,33.75,0.025916976854205,11.75,33.75,0.020540846511722,11.75,32.25,0.50580364465714,55.75,31.75,0.66986620426178,4.25,21.75,0.32507264614105,57.75,17.75,0.18117006123066,10.25,4.75,0.39350724220276,49.25,4.25,0.060933794826269,13.75,7.75,0.61298811435699,47.75,4.75,0.71610522270203
56.25,32.75,0.019600469619036,11.75,33.25,0.011597445234656,56.75,33.25,0.024196228012443,58.25,51.75,0.46432590484619,57.25,33.75,0.020360074937344,11.75,33.75,0.020815890282393,11.75,32.75,0.60189455747604,56.25,33.25,0.55341428518295,4.25,21.25,0.56974142789841,58.25,22.75,0.50895690917969,12.25,6.25,0.17105014622211,51.75,4.25,0.10679247975349,14.25,8.25,0.71932250261307,48.75,5.75,0.6558028459549
59.75,50.25,0.01463376916945,11.75,33.25,0.01063285022974,57.25,33.25,0.018364738672972,58.25,51.75,0.21348263323307,57.25,33.75,0.030728217214346,11.75,33.75,0.021551974117756,11.75,32.75,0.59960895776749,57.75,33.25,0.56859678030014,4.25,21.25,0.58779126405716,59.75,19.25,0.58902364969254,14.75,6.75,0.052414055913687,51.25,4.75,0.028641488403082,15.75,7.75,0.67840677499771,49.75,5.75,0.713887155056
13.25,7.75,0.013584750704467,11.25,33.25,0.0080323787406087,11.25,33.25,0.021071132272482,57.75,53.75,0.26881343126297,56.75,33.25,0.036634922027588,11.25,33.75,0.027443123981357,11.25,33.75,0.59766626358032,56.25,32.25,0.58877074718475,4.25,21.75,0.44727832078934,59.25,19.75,0.66968107223511,12.25,6.25,0.22834160923958,51.75,4.75,0.043034419417381,13.75,7.75,0.6708048582077,49.25,6.25,0.68698334693909
12.75,8.75,0.017111929133534,11.25,33.25,0.0081248376518488,11.25,33.25,0.022156031802297,57.75,53.75,0.040016807615757,56.75,33.25,0.034913711249828,11.25,33.75,0.020919632166624,11.25,33.75,0.60362178087234,56.25,33.25,0.59545624256134,4.25,22.25,0.41906425356865,58.75,20.25,0.60431748628616,10.25,6.25,0.14510779082775,12.25,8.25,0.028175728395581,12.75,8.25,0.65410929918289,48.25,6.25,0.74311739206314
10.75,6.75,0.015022887848318,10.75,33.25,0.0074250977486372,10.75,33.25,0.018990764394403,57.75,54.25,0.060855258256197,56.75,33.25,0.035112518817186,56.75,32.75,0.015983067452908,10.25,33.25,0.56943607330322,56.25,33.75,0.65106320381165,4.25,21.75,0.19300171732903,59.25,19.75,0.6053039431572,8.75,4.75,0.1645845323801,26.25,3.75,0.028058083727956,10.25,7.25,0.76277500391006,49.25,6.25,0.65986531972885
56.25,32.25,0.018642328679562,8.75,32.75,0.0082338014617562,57.25,33.25,0.016751794144511,58.75,51.75,0.15905050933361,56.75,33.25,0.032500922679901,9.25,33.75,0.013518740423024,9.75,33.75,0.59122276306152,56.25,32.25,0.64775329828262,4.25,21.25,0.14724254608154,59.25,20.25,0.58157932758331,8.25,4.25,0.50677186250687,49.25,4.75,0.028434989973903,10.25,6.25,0.69788295030594,48.25,5.75,0.76577574014664
8.75,4.75,0.018083371222019,9.25,33.25,0.011740028858185,8.75,33.25,0.018616661429405,56.25,52.25,0.28632396459579,55.75,33.75,0.030379137024283,55.75,32.75,0.016760658472776,8.25,33.25,0.62300932407379,55.75,32.25,0.64716899394989,55.75,32.75,0.037148706614971,58.75,19.75,0.64919072389603,8.25,4.25,0.32882517576218,49.25,4.75,0.023614255711436,10.25,5.75,0.70271331071854,47.75,6.25,0.75601887702942
57.25,33.75,0.019340833649039,9.25,33.25,0.010907049290836,57.25,33.75,0.019048664718866,57.75,52.25,0.35700157284737,56.75,33.75,0.02411001548171,7.75,33.75,0.01455710362643,7.75,32.75,0.59328955411911,56.75,33.25,0.4672529399395,49.25,5.25,0.029556406661868,59.25,19.75,0.63519161939621,8.75,4.25,0.12158491462469,49.75,4.75,0.040824707597494,10.25,5.75,0.73149681091309,47.75,5.75,0.71499866247177
55.25,30.75,0.024008193984628,7.75,33.25,0.008157673291862,7.75,31.75,0.017447464168072,56.25,51.25,0.08772898465395,31.75,32.25,0.061815902590752,31.75,32.25,0.031109252944589,7.75,31.75,0.49888935685158,55.25,30.75,0.59065341949463,47.25,4.75,0.029607813805342,59.75,17.75,0.67989248037338,10.25,4.25,0.11310193687677,49.25,4.75,0.037772972136736,11.75,4.25,0.66315323114395,47.25,4.25,0.73479872941971
12.25,6.75,0.015225970186293,9.25,33.25,0.012109108269215,57.25,33.25,0.019477490335703,58.25,60.25,0.18477708101273,56.75,33.75,0.031468391418457,8.75,33.75,0.018768101930618,8.75,32.25,0.60839998722076,56.25,33.25,0.58945125341415,4.25,20.25,0.050541572272778,60.25,18.25,0.73241281509399,10.25,5.75,0.34517765045166,49.75,4.75,0.081406317651272,12.25,6.75,0.64880323410034,48.25,5.75,0.73875921964645
57.25,33.75,0.015777304768562,9.25,33.25,0.0093144960701466,8.75,33.25,0.01925622113049,59.75,51.25,0.095069050788879,56.75,33.75,0.028246676549315,8.75,33.75,0.013151034712791,8.25,32.75,0.65207940340042,56.75,33.75,0.63275343179703,56.75,32.75,0.036523818969727,59.75,19.75,0.65513515472412,10.25,5.25,0.31648382544518,51.25,4.75,0.03813124075532,12.25,6.75,0.63710755109787,49.25,5.75,0.65050083398819
12.75,6.25,0.016473082825541,9.25,33.25,0.012037022970617,8.75,31.25,0.022520100697875,58.25,54.25,0.28871485590935,56.75,33.25,0.033904500305653,8.75,33.75,0.026853479444981,8.75,31.25,0.67807686328888,57.75,33.75,0.5724623799324,49.25,4.75,0.036218889057636,60.25,19.75,0.7188173532486,10.25,5.25,0.1937210559845,49.75,4.25,0.067533485591412,12.25,6.25,0.66527491807938,48.75,4.75,0.63077801465988
54.25,33.25,0.018558442592621,6.25,33.25,0.0073879878036678,6.25,32.25,0.019509622827172,56.25,56.25,0.084502898156643,54.25,33.75,0.03679496049881,32.25,33.75,0.017561169341207,6.25,31.75,0.6189661026001,54.25,33.25,0.61815923452377,54.25,32.75,0.035025950521231,58.25,19.75,0.75138533115387,8.25,4.25,0.059100400656462,49.25,4.25,0.049907334148884,10.75,6.25,0.74463748931885,47.25,4.75,0.66611140966415
56.25,34.25,0.017964435741305,9.25,33.25,0.010600105859339,7.75,33.25,0.01786850951612,58.25,53.75,0.054684426635504,56.25,34.25,0.030693128705025,7.75,33.75,0.012919139117002,7.75,33.25,0.60532480478287,56.25,34.25,0.61432194709778,56.25,32.75,0.029160944744945,59.75,20.25,0.77129447460175,10.25,6.25,0.11937775462866,51.25,4.25,0.058424405753613,12.25,7.75,0.75338220596313,46.25,6.25,0.62312984466553
56.75,33.25,0.018904697149992,9.25,33.25,0.012124157510698,8.25,31.75,0.022875556722283,58.25,51.25,0.069707155227661,8.25,31.75,0.034071087837219,9.25,33.75,0.015405268408358,8.25,31.75,0.71901279687881,56.25,33.25,0.56787699460983,49.25,5.25,0.033583283424377,60.25,20.25,0.76162922382355,10.25,4.25,0.15896937251091,49.25,4.75,0.032575029879808,12.25,5.75,0.70530372858047,48.25,5.25,0.62709504365921
12.75,6.75,0.01727256923914,9.25,33.25,0.012733709067106,8.75,31.75,0.020730206742883,58.25,54.25,0.10724813491106,8.25,31.75,0.02634808793664,8.75,33.75,0.020985459908843,8.25,31.75,0.67055594921112,57.25,34.75,0.5280088186264,48.75,7.25,0.036109928041697,60.25,20.25,0.77961200475693,12.25,4.75,0.095670506358147,51.75,6.75,0.039354369044304,13.75,7.25,0.61024260520935,49.75,7.75,0.64838987588882
57.75,33.75,0.019387820735574,9.25,33.25,0.011980276554823,9.25,32.75,0.016929931938648,59.75,53.25,0.10628890246153,57.75,33.75,0.027090072631836,57.75,33.75,0.016890132799745,9.75,32.25,0.58408403396606,57.75,33.75,0.6803297996521,4.25,19.75,0.33105340600014,61.25,20.25,0.56229388713837,12.75,4.25,0.13039247691631,48.75,4.75,0.027192622423172,14.25,6.25,0.79515439271927,50.25,5.75,0.7726823091507
49.25,5.25,0.017426690086722,51.75,63.75,0.038224425166845,51.75,63.75,0.024065174162388,57.75,54.25,0.075479075312614,56.75,33.75,0.027785474434495,8.75,33.75,0.018841817975044,8.25,31.75,0.60195207595825,56.75,33.25,0.56020379066467,56.75,32.75,0.03682604432106,60.25,20.25,0.7204852104187,12.25,4.25,0.071179568767548,51.25,4.75,0.065263159573078,13.75,6.75,0.73215067386627,49.75,5.75,0.68530768156052
12.75,4.75,0.020200492814183,9.25,30.75,0.010508496314287,8.75,30.75,0.020880589261651,57.75,52.25,0.13548079133034,56.75,33.75,0.026925094425678,8.25,33.75,0.027750080451369,8.25,30.25,0.67820632457733,56.75,33.75,0.5825891494751,4.25,19.75,0.042218644171953,60.25,19.75,0.69734966754913,12.25,4.75,0.080337330698967,49.25,4.25,0.06874218583107,13.25,4.75,0.68237817287445,48.25,4.25,0.74060040712357
56.75,34.25,0.015755016356707,9.25,33.25,0.010509211570024,8.75,31.75,0.020262885838747,57.75,56.25,0.068546906113625,56.75,35.25,0.028395637869835,8.75,33.75,0.021528631448746,8.25,31.75,0.64133095741272,56.75,34.25,0.55563217401505,49.25,4.75,0.032088737934828,60.25,19.75,0.73082548379898,48.75,4.75,0.033939473330975,51.25,4.75,0.066912308335304,13.75,6.75,0.74464631080627,49.75,5.25,0.68420457839966
56.25,33.75,0.020848689600825,7.25,33.25,0.0083953458815813,7.75,31.75,0.023232981562614,57.75,54.25,0.17855007946491,7.75,31.75,0.034420639276505,7.25,33.75,0.026020858436823,7.75,31.75,0.71488547325134,56.25,33.75,0.59993034601212,49.25,4.75,0.035097889602184,59.75,19.75,0.71892309188843,10.75,4.25,0.048615854233503,49.75,4.75,0.078616306185722,12.75,5.75,0.66197115182877,49.25,5.25,0.64741414785385
13.25,6.75,0.01500778645277,9.25,33.25,0.010700891725719,8.75,31.75,0.022799586877227,57.75,53.75,0.17424939572811,8.25,31.75,0.031017931178212,8.25,33.75,0.026697913184762,8.25,31.75,0.70012295246124,55.75,32.25,0.58643347024918,8.75,31.75,0.036543574184179,60.25,20.25,0.72109907865524,12.25,4.25,0.082888461649418,49.25,4.75,0.040575407445431,13.75,6.25,0.78056502342224,48.25,5.75,0.69502252340317
54.75,33.25,0.020217772573233,50.25,63.75,0.022195728495717,7.75,31.25,0.022908164188266,57.25,55.75,0.097574919462204,7.75,31.25,0.031181355938315,7.25,33.75,0.021589793264866,7.75,31.75,0.66861164569855,54.25,33.25,0.6000269651413,4.25,20.25,0.056990273296833,58.75,20.25,0.69059747457504,10.75,4.75,0.038291718810797,49.75,5.75,0.062603168189526,12.25,6.25,0.76046586036682,46.75,6.25,0.75049465894699
46.75,4.75,0.023749167099595,7.25,33.25,0.0093044023960829,7.25,31.25,0.023061413317919,55.75,55.75,0.034047678112984,7.25,31.25,0.03334117680788,7.25,33.75,0.02160344645381,7.25,31.25,0.64208364486694,55.25,32.25,0.57241827249527,55.25,32.75,0.034732915461063,58.25,19.75,0.64600652456284,10.25,4.25,0.096795104444027,49.25,4.25,0.20544773340225,12.25,5.75,0.76973885297775,46.25,4.75,0.68855935335159
